"Date","Open","High","Low","Close","Volume"
"04/03/2020","44.3","44.8393","41.7","42.59","79,334,970"
"04/02/2020","43.4","45.28","43.1","44.49","79,024,130"
"04/01/2020","44.18","46.85","43.16","43.66","92,083,080"
"03/31/2020","47.925","48.53","45.16","45.48","83,483,750"
"03/30/2020","47.24","48.46","46.66","47.86","68,486,600"
"03/27/2020","46.32","47.975","45.9","46.58","74,599,220"
"03/26/2020","45.78","47.5","45.4","47.5","73,915,610"
"03/25/2020","46.79","47.875","44.425","44.63","93,760,390"
"03/24/2020","44.04","46.81","43.99","46.22","106,794,200"
"03/23/2020","40.62","42.32","38.95","41.64","101,704,700"
"03/20/2020","41.51","42.4825","39.58","39.61","106,859,500"
"03/19/2020","39.56","41.7","37.69","39.82","88,939,020"
"03/18/2020","39.54","41.95","36.75","39.12","106,949,300"
"03/17/2020","40.19","42.88","38.3","41.88","92,741,880"
"03/16/2020","39.08","43.37","38.51","38.71","84,545,870"
"03/13/2020","42.2","43.91","39.6","43.9","86,689,680"
"03/12/2020","42","42.5","39","39.01","107,461,500"
"03/11/2020","44.19","45.97","43.8","45.7","102,319,000"
"03/10/2020","45.41","45.44","43.1","45.38","76,228,250"
"03/09/2020","43.03","46.34","42.51","43.27","80,859,770"
"03/06/2020","49.44","49.54","46.74","48.59","124,590,900"
"03/05/2020","48.68","49.72","47.51","48.11","98,302,750"
"03/04/2020","48.25","50.14","47.2101","50.11","93,311,780"
"03/03/2020","49.03","50.2","45.67","46.75","141,972,300"
"03/02/2020","47.42","47.68","44.66","47.46","102,324,700"
"02/28/2020","41.355","46.15","41.04","45.48","100,667,700"
"02/27/2020","45.38","46.24","42.21","44.01","106,416,200"
"02/26/2020","47.7","49.29","47.07","47.49","86,897,680"
"02/25/2020","51.14","51.24","47.12","47.57","88,699,380"
"02/24/2020","48.175","50.275","47.49","49.12","86,624,120"
"02/21/2020","56.71","56.8","52.89","53.28","88,553,370"
"02/20/2020","58.44","59.02","56.15","57.27","74,203,370"
"02/19/2020","57.99","59.27","57.51","58.9","58,597,290"
"02/18/2020","54.94","58.13","54.84","56.89","70,346,390"
"02/14/2020","55.19","55.4","54.56","55.31","52,365,370"
"02/13/2020","53.43","55.03","53.34","54.53","51,640,040"
"02/12/2020","54.53","54.85","53.53","53.89","45,994,930"
"02/11/2020","53.22","54.48","52.91","53.8","74,719,050"
"02/10/2020","49.47","52.3","49.35","52.26","60,971,720"
"02/07/2020","48.91","50.665","48.635","49.73","53,107,580"
"02/06/2020","48.8","49.39","47.63","49.32","48,670,620"
"02/05/2020","50.29","50.42","49.31","49.84","42,737,100"
"02/04/2020","49.21","49.75","48.61","49.45","46,302,080"
"02/03/2020","46.4","48.1","46.23","48.02","47,076,960"
"01/31/2020","48.4","48.58","46.79","47","60,322,430"
"01/30/2020","46.49","48.81","46.13","48.78","70,460,160"
"01/29/2020","47.84","48.07","46.1","47.51","112,559,200"
"01/28/2020","50.03","50.85","49.48","50.53","62,343,840"
"01/27/2020","48.45","49.79","47.9","49.26","48,878,580"
"01/24/2020","52.28","52.81","49.47","50.35","80,004,910"
"01/23/2020","51.34","51.745","50.74","51.71","40,135,440"
"01/22/2020","51.63","51.875","51.195","51.43","40,772,220"
"01/21/2020","50.96","51.81","50.7","51.05","49,094,970"
