"Date","Open","High","Low","Close","Volume"
"04/14/2020","70","72.0625","69.5125","71.7625","194,994,680"
"04/13/2020","67.0775","68.425","66.4575","68.3125","131,022,920"
"04/09/2020","67.175","67.5175","66.175","66.9975","162,116,480"
"04/08/2020","65.685","66.8425","65.3075","66.5175","168,895,280"
"04/07/2020","67.7","67.925","64.75","64.8575","202,887,320"
"04/06/2020","62.725","65.7775","62.345","65.6175","201,820,280"
"04/03/2020","60.7","61.425","59.7435","60.3525","129,880,080"
"04/02/2020","60.085","61.2875","59.225","61.2325","165,933,960"
"04/01/2020","61.625","62.18","59.7825","60.2275","176,218,560"
"03/31/2020","63.9","65.6225","63","63.5725","197,002,000"
"03/30/2020","62.685","63.88","62.35","63.7025","167,976,440"
"03/27/2020","63.1875","63.9675","61.7625","61.935","204,216,600"
"03/26/2020","61.63","64.67","61.59","64.61","252,560,680"
"03/25/2020","62.6875","64.5625","61.075","61.38","303,602,040"
"03/24/2020","59.09","61.9225","58.575","61.72","287,531,080"
"03/23/2020","57.02","57.1249","53.1525","56.0925","336,752,840"
"03/20/2020","61.795","62.9575","57","57.31","401,693,200"
"03/19/2020","61.8462","63.21","60.6525","61.195","271,857,040"
"03/18/2020","59.9425","62.5","59.28","61.6675","300,233,640"
"03/17/2020","61.8775","64.4025","59.6","63.215","324,055,880"
"03/16/2020","60.4875","64.77","60","60.5525","322,423,480"
"03/13/2020","66.2225","69.98","63.2375","69.4925","370,732,120"
"03/12/2020","63.985","67.5","62","62.0575","418,474,000"
"03/11/2020","69.3475","70.305","67.965","68.8575","256,379,880"
"03/10/2020","69.285","71.61","67.3425","71.335","285,290,080"
"03/09/2020","65.9375","69.5225","65.75","66.5425","286,744,840"
"03/06/2020","70.5","72.705","70.3075","72.2575","226,177,000"
"03/05/2020","73.88","74.8875","72.8525","73.23","187,572,880"
"03/04/2020","74.11","75.85","73.2825","75.685","219,178,280"
"03/03/2020","75.9175","76","71.45","72.33","319,475,400"
"03/02/2020","70.57","75.36","69.43","74.7025","341,397,360"
"02/28/2020","64.315","69.6025","64.0925","68.34","426,884,800"
"02/27/2020","70.275","71.5","68.24","68.38","320,605,520"
"02/26/2020","71.6325","74.47","71.625","73.1625","198,713,720"
"02/25/2020","75.2375","75.6325","71.5325","72.02","230,673,440"
"02/24/2020","74.315","76.045","72.3075","74.545","222,195,320"
"02/21/2020","79.655","80.1125","77.625","78.2625","129,705,680"
"02/20/2020","80.6575","81.1625","79.5525","80.075","100,565,960"
"02/19/2020","80","81.1425","80","80.905","93,983,960"
"02/18/2020","78.84","79.9375","78.6525","79.75","152,762,200"
"02/14/2020","81.185","81.495","80.7125","81.2375","80,113,800"
"02/13/2020","81.0475","81.555","80.8375","81.2175","94,747,560"
"02/12/2020","80.3675","81.805","80.3675","81.8","113,730,280"
"02/11/2020","80.9","80.975","79.6775","79.9025","94,323,120"
"02/10/2020","78.545","80.3875","78.4625","80.3875","109,348,880"
"02/07/2020","80.5925","80.85","79.5","80.0075","117,684,040"
"02/06/2020","80.6425","81.305","80.0662","81.3025","105,425,560"
"02/05/2020","80.88","81.19","79.7375","80.3625","118,826,880"
"02/04/2020","78.8275","79.91","78.4086","79.7125","136,616,520"
"02/03/2020","76.075","78.3725","75.555","77.165","173,985,600"
"01/31/2020","80.2325","80.67","77.0725","77.3775","199,588,400"
"01/30/2020","80.136","81.0225","79.6875","80.9675","126,743,240"
"01/29/2020","81.1125","81.9625","80.345","81.085","216,599,720"
"01/28/2020","78.15","79.6","78.0475","79.4225","162,233,960"
"01/27/2020","77.515","77.9425","76.22","77.2375","161,940,040"
"01/24/2020","80.0625","80.8325","79.3797","79.5775","146,537,520"
"01/23/2020","79.48","79.89","78.9125","79.8075","104,471,960"
"01/22/2020","79.645","79.9975","79.3275","79.425","101,832,480"
"01/21/2020","79.2975","79.755","79","79.1425","110,843,240"
